tmk,parcel_acres,a_acres,b_acres,c_acres,d_acres,e_acres,s0_eligible_acres,s3_eligible_acres,dist_46kv_km,dist_138kv_km
197076085,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.081
197076086,0.129,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.06,0.06
198011014,29.804,0.0,0.0,0.0,0.0,10.954,0.0,0.0,0.746,0.746
198016029,7.195,0.0,0.0,0.455,0.0,0.0,0.455,0.455,0.036,0.036
198016045,2.075,0.0,0.0,0.452,0.0,0.0,0.208,0.415,0.017,0.017
198016048,2.557,0.0,0.0,0.004,0.0,0.0,0.004,0.004,0.164,0.164
198016051,10.624,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.019,0.019
198016059,10.743,0.0,0.0,9.551,0.0,0.0,1.074,2.149,0.038,0.038
185036035,0.161,0.0,0.0,0.0,0.0,0.161,0.0,0.0,4.168,11.299
166025003,2.39,1.261,0.217,0.0,0.0,0.479,0.217,0.217,0.071,12.044
167001066,0.396,0.031,0.0,0.0,0.0,0.0,0.0,0.0,1.811,14.222
159018017,1.811,0.0,0.276,0.0,0.0,0.356,0.181,0.276,0.366,17.359
159018038,2.063,0.0,0.0,0.0,0.0,1.422,0.0,0.0,0.046,17.626
159018030,1.824,0.0,0.0,0.0,0.0,1.663,0.0,0.0,0.084,17.546
185036036,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,4.178,11.296
159018013,1.063,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.452,17.497
159018014,1.533,0.0,0.19,0.0,0.0,0.318,0.153,0.19,0.469,17.354
159018037,1.076,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.43,17.515
159018015,1.577,0.0,0.213,0.0,0.0,0.321,0.158,0.213,0.436,17.356
159018016,1.825,0.0,0.249,0.0,0.0,0.362,0.182,0.249,0.398,17.358
159018041,2.05,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.382,17.528
194006046,1.996,0.0,0.0,0.0,0.0,1.968,0.0,0.0,0.613,0.613
159005006,0.323,0.0,0.0,0.0,0.0,0.323,0.0,0.0,0.065,18.511
159006003,14.826,0.0,1.672,4.513,0.0,8.642,1.483,2.965,0.664,18.466
159006007,13.257,0.0,0.0,1.303,0.0,11.955,1.303,1.303,1.152,18.385
159006009,0.683,0.0,0.0,0.0,0.0,0.683,0.0,0.0,0.116,19.654
159006010,0.126,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.072,19.601
162011021,10.808,0.0,0.0,10.706,0.0,0.102,1.081,2.162,2.744,8.211
166017038,0.085,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.183,12.796
165005009,432.959,148.129,45.766,0.0,0.0,237.231,20.0,45.766,0.0,9.485
165005008,155.864,140.994,7.951,0.0,0.0,4.997,7.951,7.951,0.408,10.243
161003084,1.399,0.0,0.0,0.0,0.034,0.014,0.0,0.0,0.009,16.098
141008072,17.897,2.524,0.0,0.0,9.172,6.198,0.0,0.0,0.018,6.115
141008071,4.076,4.076,0.0,0.0,0.0,0.0,0.0,0.0,0.017,6.11
159018042,3.524,0.0,0.0,0.0,0.0,0.327,0.0,0.0,0.293,17.552
168004012,0.227,0.0,0.0,0.0,0.0,0.075,0.0,0.0,4.664,16.456
141025067,4.67,0.0,4.67,0.0,0.0,0.0,0.467,0.934,0.0,3.387
141025069,2.153,0.0,2.153,0.0,0.0,0.0,0.215,0.431,0.004,3.478
141025068,2.174,0.0,2.174,0.0,0.0,0.0,0.217,0.435,0.004,3.483
195003001,648.574,0.446,58.841,16.866,0.0,566.528,20.0,75.707,0.0,0.0
195003018,397.259,6.555,12.995,85.616,5.009,287.084,20.0,79.452,0.0,0.0
156005019,5.456,5.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.179
156005021,87.987,0.0,50.474,1.613,7.846,28.053,8.799,17.597,0.197,21.292
156005023,1.633,1.509,0.124,0.0,0.0,0.0,0.124,0.124,0.148,22.324
156005022,1.62,0.761,0.489,0.0,0.37,0.0,0.162,0.324,0.0,21.953
156005025,106.437,0.0,16.174,58.464,0.843,30.66,10.644,21.287,0.151,21.256
141024126,2.996,0.012,2.984,0.0,0.0,0.0,0.3,0.599,0.364,4.206
141024127,3.258,0.0,3.258,0.0,0.0,0.0,0.326,0.652,0.299,4.208
141024125,1.994,0.0,1.994,0.0,0.0,0.0,0.199,0.399,0.396,4.205
165001022,3.031,2.556,0.06,0.0,0.0,0.416,0.06,0.06,0.0,7.811
141008103,144.131,0.0,30.542,82.863,12.225,18.499,14.413,28.826,0.0,5.271
141008104,52.55,0.0,0.0,16.077,36.434,0.035,5.255,10.51,0.054,6.3
156011001,4.511,0.0,0.0,1.136,0.0,0.0,0.451,0.902,0.296,21.01
157001021,468.057,238.753,158.807,17.15,0.0,49.647,20.0,93.611,0.0,21.707
192001021,2.903,2.903,0.0,0.0,0.0,0.0,0.0,0.0,1.277,1.277
192001020,1688.84,1177.016,278.188,1.758,29.774,191.794,20.0,279.946,0.0,0.0
155007001,2229.32,1.086,14.739,173.236,75.979,981.804,20.0,187.975,2.753,14.734
155001024,3.647,0.0,0.586,0.0,0.0,0.0,0.365,0.586,5.364,17.021
185003030,70.613,0.0,0.0,0.0,0.0,37.953,0.0,0.0,4.643,12.121
166019008,5.717,5.677,0.0,0.0,0.0,0.0,0.0,0.0,0.023,12.326
189005001,0.899,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.996,2.578
189007002,450.495,0.0,0.0,0.0,0.0,440.01,0.0,0.0,0.0,1.569
189007004,28.553,0.0,0.0,0.0,0.0,11.056,0.0,0.0,0.0,2.578
165002024,11.233,0.0,10.615,0.619,0.0,0.0,1.123,2.247,0.0,7.085
185036042,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,4.136,11.262
141024068,3.036,1.163,1.873,0.0,0.0,0.0,0.304,0.607,0.255,4.386
159026047,3.123,0.0,0.0,0.0,1.192,1.847,0.0,0.0,1.401,17.418
159026048,1.944,0.0,0.0,0.0,0.135,1.797,0.0,0.0,1.473,17.403
152002001,1176.433,0.0,0.0,0.0,0.0,1.272,0.0,0.0,10.074,10.074
191182010,31.581,11.895,19.659,0.0,0.0,0.0,3.158,6.316,0.009,0.009
191182011,26.401,0.661,7.564,0.0,0.0,0.0,2.64,5.28,0.22,0.22
191182009,210.749,0.0,28.662,0.0,0.0,0.0,20.0,28.662,0.01,0.01
191182001,6.593,1.291,0.0,0.0,0.0,1.278,0.0,0.0,0.0,0.0
191182007,18.796,0.0,18.796,0.0,0.0,0.0,1.88,3.759,0.01,0.01
191182008,12.45,0.0,11.22,0.0,0.0,0.0,1.245,2.49,0.01,0.01
191014051,5.001,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.147,0.147
191014050,9.998,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.007,0.007
191014049,227.595,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0
191014052,5.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.136,0.136
191181003,21.503,0.0,0.0,0.0,0.0,14.554,0.0,0.0,2.788,2.788
191181006,14.507,3.061,8.944,0.0,0.134,2.369,1.451,2.901,0.744,0.744
191181004,9.371,0.0,0.0,0.0,0.192,4.021,0.0,0.0,2.355,2.355
191181030,0.041,0.0,0.0,0.0,0.041,0.0,0.0,0.0,1.938,1.938
191181019,0.844,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2.371,2.371
191181020,5.787,0.0,0.003,0.0,0.211,4.297,0.003,0.003,2.195,2.195
191181021,1.432,0.0,0.268,0.0,0.0,0.0,0.143,0.268,2.37,2.37
191181024,4.039,0.0,0.0,0.0,0.992,0.028,0.0,0.0,1.207,1.207
191181027,4.365,0.002,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.39
191181034,4.186,1.696,0.0,0.061,0.0,0.0,0.061,0.061,1.035,1.035
191181035,16.333,0.034,0.094,0.045,0.0,0.0,0.138,0.138,1.163,1.163
191181036,1.98,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.132,1.132
191181037,19.324,0.0,2.335,0.0,4.257,0.0,1.932,2.335,1.717,1.717
191181031,3.394,0.0,0.004,0.0,0.0,0.0,0.004,0.004,1.563,1.563
191181042,5.47,0.0,0.001,0.0,0.0,0.0,0.001,0.001,1.941,1.941
191181001,87.921,0.0,3.947,0.0,36.406,34.52,3.947,3.947,1.73,1.73
168004013,0.173,0.0,0.0,0.0,0.0,0.061,0.0,0.0,4.648,16.442
191181018,0.842,0.0,0.0,0.0,0.0,0.001,0.0,0.0,2.387,2.387
191181025,0.132,0.0,0.0,0.0,0.0,0.132,0.0,0.0,1.95,1.95
191181026,6.252,0.0,0.0,0.0,0.0,6.252,0.0,0.0,2.099,2.099
191181039,0.767,0.0,0.003,0.0,0.0,0.0,0.003,0.003,2.061,2.061
191181038,1.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.843,1.843
191181022,100.676,3.333,13.196,8.522,50.219,6.545,10.068,20.135,1.035,1.035
191181023,12.028,0.005,0.0,0.0,0.869,0.0,0.0,0.0,1.375,1.375
165001050,12.015,3.485,0.237,0.0,0.0,8.293,0.237,0.237,0.0,7.798
165001051,11.004,0.0,5.027,0.826,0.0,5.151,1.1,2.201,0.0,7.468
165001052,12.726,10.897,0.0,0.0,0.0,0.07,0.0,0.0,0.107,8.198
165001053,3.744,0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.251,8.381
165001049,178.641,4.984,4.123,0.0,0.0,169.006,4.123,4.123,0.047,6.986
164001014,1226.06,540.361,114.043,8.048,5.843,551.031,20.0,122.091,0.0,8.294
164001015,7.744,2.343,5.007,0.0,0.0,0.12,0.774,1.549,0.0,12.225
164001013,83.115,74.947,6.732,0.0,0.0,1.436,6.732,6.732,1.182,8.464
168004014,0.159,0.0,0.0,0.0,0.0,0.057,0.0,0.0,4.631,16.429
185036038,0.202,0.0,0.0,0.0,0.0,0.202,0.0,0.0,4.2,11.29
151013013,0.203,0.0,0.145,0.0,0.0,0.0,0.02,0.041,12.3,12.3
151013012,1.071,0.0,0.12,0.0,0.003,0.0,0.107,0.12,12.312,12.312
159007022,1.224,0.0,0.0,0.0,0.983,0.229,0.0,0.0,0.021,18.562
159007005,1.947,0.0,0.0,0.0,1.203,0.743,0.0,0.0,0.002,18.45
159007008,1.269,0.988,0.0,0.0,0.073,0.0,0.0,0.0,0.127,18.533
159007006,1.447,0.0,0.0,0.0,1.384,0.063,0.0,0.0,0.003,18.404
159007007,1.477,0.104,0.0,0.0,1.373,0.0,0.0,0.0,0.07,18.446
168004015,0.148,0.0,0.0,0.0,0.0,0.052,0.0,0.0,4.615,16.416
168004017,0.111,0.0,0.0,0.0,0.0,0.049,0.0,0.0,4.557,16.368
141024060,5.115,0.0,5.115,0.0,0.0,0.0,0.512,1.023,0.192,4.763
141024061,5.242,0.0,5.242,0.0,0.0,0.0,0.524,1.048,0.015,4.788
169001003,76.19,0.0,0.0,0.0,0.006,0.141,0.0,0.0,10.218,21.073
171002004,275.168,0.0,45.295,29.707,0.0,147.08,20.0,55.034,0.431,1.315
185031017,0.203,0.0,0.0,0.0,0.0,0.203,0.0,0.0,3.747,11.412
185031072,0.268,0.0,0.0,0.0,0.0,0.268,0.0,0.0,3.721,11.385
185031074,0.186,0.0,0.0,0.0,0.0,0.186,0.0,0.0,3.678,11.342
185031073,0.198,0.0,0.0,0.0,0.0,0.198,0.0,0.0,3.698,11.364
185031070,0.214,0.0,0.0,0.0,0.0,0.214,0.0,0.0,3.704,11.398
185031068,0.21,0.0,0.0,0.0,0.0,0.21,0.0,0.0,3.655,11.352
185031069,0.214,0.0,0.0,0.0,0.0,0.214,0.0,0.0,3.68,11.373
185031062,0.186,0.0,0.0,0.0,0.0,0.186,0.0,0.0,3.595,11.253
185031063,0.361,0.0,0.0,0.0,0.0,0.361,0.0,0.0,3.556,11.243
185031076,0.174,0.0,0.0,0.0,0.0,0.174,0.0,0.0,3.647,11.296
185031077,0.169,0.0,0.0,0.0,0.0,0.169,0.0,0.0,3.638,11.276
185031078,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,3.633,11.258
185031089,0.174,0.0,0.0,0.0,0.0,0.174,0.0,0.0,3.693,11.335
185031088,0.173,0.0,0.0,0.0,0.0,0.173,0.0,0.0,3.678,11.311
185031086,0.176,0.0,0.0,0.0,0.0,0.176,0.0,0.0,3.665,11.273
185031087,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,3.669,11.289
185019030,0.015,0.0,0.0,0.0,0.0,0.015,0.0,0.0,3.979,11.685
185019065,4.025,0.0,0.0,0.0,0.0,4.025,0.0,0.0,3.856,11.552
185019029,0.078,0.0,0.0,0.0,0.0,0.078,0.0,0.0,3.913,11.619
185001033,113.974,0.0,0.0,0.0,0.0,41.951,0.0,0.0,3.026,10.709
185019020,3.94,2.443,0.0,0.0,0.0,1.497,0.0,0.0,3.733,11.425
185019071,7.368,5.97,0.0,0.0,0.0,1.243,0.0,0.0,3.649,11.331
185019002,8.453,5.888,0.0,0.0,0.0,2.565,0.0,0.0,3.561,11.252
185029002,8.92,0.0,0.0,0.0,0.0,8.92,0.0,0.0,4.182,11.754
185029001,1.99,0.0,0.0,0.0,0.0,1.99,0.0,0.0,4.141,11.662
185004039,3.647,0.0,0.353,0.0,0.0,3.294,0.353,0.353,4.159,11.868
185029019,3.208,0.0,0.357,0.0,0.0,2.851,0.321,0.357,4.065,11.785
186008018,1.848,1.848,0.0,0.0,0.0,0.0,0.0,0.0,2.996,10.331
186008030,0.127,0.127,0.0,0.0,0.0,0.0,0.0,0.0,3.026,10.449
195004001,978.651,0.0,2.152,0.193,0.0,6.688,2.345,2.345,0.0,0.0
186010021,0.499,0.0,0.486,0.0,0.0,0.0,0.05,0.1,2.335,10.037
186010009,0.996,0.0,0.996,0.0,0.0,0.0,0.1,0.199,2.382,10.089
186010049,1.002,0.0,1.002,0.0,0.0,0.0,0.1,0.2,2.427,10.135
189017033,0.178,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.52,2.547
189017012,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.46,2.624
189017013,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.437,2.639
189017034,0.179,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.54,2.534
189013072,7.244,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.0,3.434
168004031,0.135,0.0,0.0,0.0,0.0,0.061,0.0,0.0,4.529,16.346
191184015,0.948,0.0,0.001,0.0,0.0,0.0,0.001,0.001,2.795,2.795
191184016,0.692,0.0,0.002,0.0,0.0,0.0,0.002,0.002,2.739,2.739
168004032,0.112,0.0,0.0,0.0,0.0,0.05,0.0,0.0,4.544,16.358
185036040,0.161,0.0,0.0,0.0,0.0,0.161,0.0,0.0,4.156,11.259
141023067,0.356,0.0,0.289,0.0,0.0,0.0,0.036,0.071,0.068,3.937
141023034,0.13,0.0,0.074,0.0,0.0,0.0,0.013,0.026,0.101,4.006
141023035,0.137,0.0,0.057,0.0,0.0,0.0,0.014,0.027,0.111,4.009
185036041,0.169,0.0,0.0,0.0,0.0,0.169,0.0,0.0,4.146,11.259
188001001,7106.083,0.0,0.031,0.0,0.0,4370.859,0.031,0.031,1.013,3.62
185033082,0.425,0.0,0.0,0.0,0.0,0.425,0.0,0.0,3.839,11.285
185030126,8.129,0.0,0.0,0.0,0.0,8.05,0.0,0.0,3.741,11.299
185031091,4.809,0.0,0.0,0.0,0.0,4.809,0.0,0.0,3.615,11.13
185032040,5.491,0.0,0.0,0.0,0.0,5.491,0.0,0.0,3.923,11.15
162003003,0.237,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.307,13.669
162003041,3.341,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.591,14.024
162003002,12.107,0.0,0.0,0.0,2.023,0.0,0.0,0.0,0.34,13.728
191010002,30.906,0.0,30.346,0.519,0.0,0.0,3.091,6.181,2.594,2.594
191181002,3.322,0.0,2.734,0.0,0.0,0.029,0.332,0.664,2.55,2.55
191016230,26.659,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.549,1.551
153009068,6.477,0.0,5.261,0.0,0.0,0.0,0.648,1.295,10.132,14.686
153009070,5.964,0.0,5.964,0.0,0.0,0.0,0.596,1.193,10.124,14.615
153009069,5.044,0.0,2.117,2.927,0.0,0.0,0.504,1.009,10.116,14.556
153009067,5.991,0.0,0.039,5.952,0.0,0.0,0.599,1.198,10.08,14.494
153009072,5.414,0.0,0.228,5.186,0.0,0.0,0.541,1.083,10.186,14.426
185002052,121.634,0.0,0.0,0.0,0.0,32.884,0.0,0.0,5.038,12.465
167001073,2.251,0.0,1.027,0.0,0.0,0.0,0.225,0.45,2.422,14.678
167001072,47.648,44.419,0.0,0.0,0.0,0.0,0.0,0.0,1.987,13.777
167001074,214.89,129.661,79.614,0.0,0.0,0.0,20.0,42.978,2.149,14.151
167001075,31.682,0.0,18.984,0.0,0.0,0.0,3.168,6.336,1.594,13.675
191014035,12.854,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0
171011002,3.22,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.783,1.35
194006045,155.962,0.532,5.243,7.401,41.108,98.495,12.644,12.644,0.0,0.0
194006029,141.942,59.147,19.421,1.718,0.0,55.106,14.194,21.139,0.068,0.342
196003006,0.99,0.0,0.0,0.028,0.0,0.056,0.028,0.028,0.686,0.686
196003034,2.516,0.0,0.0,0.483,0.0,0.179,0.252,0.483,0.577,0.577
196003025,4.115,0.0,0.0,0.001,0.0,3.557,0.001,0.001,0.324,0.324
196003026,6.031,0.0,0.0,0.106,0.0,2.333,0.106,0.106,0.322,0.322
196003028,3.89,0.0,0.0,1.533,0.0,0.02,0.389,0.778,0.412,0.412
196003033,4.319,0.0,0.0,0.0,0.0,4.288,0.0,0.0,0.619,0.619
196003031,1.843,0.0,0.0,0.401,0.0,1.442,0.184,0.369,0.552,0.552
196003030,0.512,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.571,0.571
196003032,8.198,0.0,0.0,2.351,0.0,5.835,0.82,1.64,0.464,0.464
196003027,1.188,0.0,0.0,0.614,0.0,0.0,0.119,0.238,0.398,0.398
196003036,2.029,0.0,0.0,1.257,0.0,0.682,0.203,0.406,0.75,0.75
196003037,4.362,0.0,0.0,3.866,0.0,0.0,0.436,0.872,0.685,0.685
196003038,3.456,0.0,0.0,2.797,0.0,0.62,0.346,0.691,0.773,0.773
196003004,0.115,0.0,0.0,0.115,0.0,0.0,0.011,0.023,0.72,0.72
196003005,4.064,0.0,0.0,1.463,0.0,1.538,0.406,0.813,0.632,0.632
196003039,3.873,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.186,0.186
162006021,0.515,0.0,0.515,0.0,0.0,0.0,0.052,0.103,0.108,12.697
162006022,0.646,0.0,0.646,0.0,0.0,0.0,0.065,0.129,0.133,12.666
166025010,42.995,32.005,7.579,0.0,0.0,0.352,4.3,7.579,0.088,11.986
167001079,5.353,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.631,13.859
167001078,11.421,0.0,0.273,0.0,0.0,0.0,0.273,0.273,1.705,13.979
167001008,14.558,14.212,0.0,0.0,0.0,0.0,0.0,0.0,1.433,13.916
167001080,3.098,2.761,0.0,0.0,0.0,0.0,0.0,0.0,1.71,14.107
167001081,4.379,0.393,0.0,0.0,0.0,0.0,0.0,0.0,1.665,14.124
167001082,6.399,0.484,0.0,0.0,0.0,0.0,0.0,0.0,1.497,13.985
185036039,0.213,0.0,0.0,0.0,0.0,0.213,0.0,0.0,4.17,11.26
191149051,0.139,0.0,0.0,0.004,0.0,0.0,0.004,0.004,2.898,2.898
154018001,0.199,0.0,0.0,0.0,0.0,0.02,0.0,0.0,7.418,15.925
161005026,362.428,0.786,0.172,30.255,159.477,164.039,20.0,30.427,0.0,14.119
161005024,2.074,0.0,0.0,0.0,2.074,0.0,0.0,0.0,0.174,15.184
185004130,2.312,0.0,0.0,0.0,0.0,2.312,0.0,0.0,4.56,11.317
185004129,2.284,0.0,0.0,0.0,0.0,2.284,0.0,0.0,4.571,11.357
191010123,101.632,0.0,0.0,101.119,0.0,0.514,10.163,20.326,3.595,3.595
191010011,11.577,0.0,0.0,10.747,0.0,0.819,1.158,2.315,4.644,4.644
191010122,426.351,0.0,0.0,416.567,0.0,7.301,20.0,85.27,3.461,3.461
185036037,0.163,0.0,0.0,0.0,0.0,0.163,0.0,0.0,4.188,11.293
162004035,17.757,13.682,0.0,0.0,0.0,3.826,0.0,0.0,0.0,13.204
162010006,6.848,0.0,0.0,0.0,0.0,6.848,0.0,0.0,0.541,10.757
168014001,268.202,1.057,0.0,0.0,0.0,118.992,0.0,0.0,7.355,18.737
171012008,32.686,0.0,28.727,0.0,0.0,3.959,3.269,6.537,0.0,3.267
171012003,47.01,0.0,0.275,0.0,0.0,2.331,0.275,0.275,0.065,0.884
171012002,5.672,0.0,0.0,0.0,0.0,5.672,0.0,0.0,0.004,3.029
171012009,186.254,0.0,186.254,0.0,0.0,0.0,18.625,37.251,0.0,1.729
171012004,28.455,0.0,0.0,3.065,0.0,25.391,2.846,3.065,0.0,2.994
171012005,4.97,0.0,4.97,0.0,0.0,0.0,0.497,0.994,0.022,3.026
171012006,0.964,0.0,0.964,0.0,0.0,0.0,0.096,0.193,0.028,3.02
171012007,0.673,0.0,0.339,0.0,0.0,0.334,0.067,0.135,0.222,3.827
171012010,262.061,0.0,236.909,7.325,0.0,7.345,20.0,52.412,0.0,1.012
171012011,4.005,0.0,4.005,0.0,0.0,0.0,0.4,0.801,0.289,1.865
171012012,4.997,0.0,4.997,0.0,0.0,0.0,0.5,0.999,0.156,1.743
171012013,0.629,0.0,0.629,0.0,0.0,0.0,0.063,0.126,0.01,1.717
171012014,23.445,0.0,0.461,0.0,0.0,3.315,0.461,0.461,0.0,2.292
171012015,57.815,0.0,44.84,11.067,0.0,1.852,5.782,11.563,0.0,2.44
191017207,127.814,0.0,0.006,0.0,0.0,0.0,0.006,0.006,0.591,0.593
194006048,1.51,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.262,0.262
194006049,0.487,0.0,0.0,0.0,0.382,0.106,0.0,0.0,0.485,0.485
194006050,0.074,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.622,0.622
194006052,0.947,0.0,0.011,0.0,0.0,0.0,0.011,0.011,0.384,0.574
194006058,1.248,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.52,0.52
194006059,1.84,0.0,0.0,0.0,0.002,0.034,0.0,0.0,0.32,0.32
162006019,2.875,0.0,2.249,0.0,0.0,0.626,0.287,0.575,0.153,12.525
194006091,30.99,0.0,0.016,0.0,0.002,0.032,0.016,0.016,0.0,0.0
194006092,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.556
162006020,2.479,0.0,0.925,0.0,0.0,1.554,0.248,0.496,0.198,12.528
194006113,8.917,0.0,0.035,0.0,0.0,0.0,0.035,0.035,0.399,0.514
194006123,6.716,0.0,0.004,0.0,0.0,0.0,0.004,0.004,0.385,0.569
168004009,1.001,0.0,0.0,0.0,0.0,0.256,0.0,0.0,4.702,16.487
162006007,38.995,16.504,10.128,0.0,2.203,9.781,3.899,7.799,0.0,12.433
192001019,21.23,4.04,4.632,0.0,0.623,11.933,2.123,4.246,0.292,0.292
162008039,0.542,0.0,0.0,0.0,0.0,0.542,0.0,0.0,0.558,12.562
194006003,0.476,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
162008042,2.699,0.0,0.0,0.0,0.0,2.699,0.0,0.0,0.459,12.487
171012016,26.201,0.0,26.201,0.0,0.0,0.0,2.62,5.24,0.016,3.63
168004011,0.264,0.0,0.0,0.0,0.0,0.078,0.0,0.0,4.683,16.471
171012001,467.735,0.0,467.735,0.0,0.0,0.0,20.0,93.547,0.012,2.841
168004004,0.496,0.0,0.0,0.0,0.0,0.108,0.0,0.0,4.836,16.598
168004005,0.47,0.0,0.0,0.0,0.0,0.104,0.0,0.0,4.817,16.582
168004006,0.872,0.0,0.0,0.0,0.0,0.198,0.0,0.0,4.779,16.551
162008038,1.677,0.0,0.0,0.0,0.0,1.677,0.0,0.0,0.548,12.501
162008005,5.338,0.0,0.0,0.0,0.0,5.338,0.0,0.0,0.604,12.487
162002025,2.617,0.0,0.0,0.0,0.0,2.348,0.0,0.0,0.662,14.212
168004019,0.142,0.0,0.0,0.0,0.0,0.052,0.0,0.0,4.483,16.309
162008041,0.621,0.0,0.0,0.0,0.0,0.621,0.0,0.0,0.515,12.495
162010001,1892.22,1116.971,135.456,0.121,0.413,371.698,20.0,135.578,0.0,8.864
153011009,1372.108,0.0,57.91,15.403,10.112,265.355,20.0,73.313,8.688,8.688
165001055,4.125,1.532,0.297,0.0,0.0,0.0,0.297,0.297,0.299,11.784
165001054,2.017,1.428,0.05,0.0,0.0,0.0,0.05,0.05,0.257,11.816
185019019,3.394,3.245,0.0,0.0,0.0,0.149,0.0,0.0,3.735,11.421
186003020,9.372,0.0,9.296,0.0,0.0,0.0,0.937,1.874,2.86,9.437
186003026,1.466,0.0,1.464,0.0,0.0,0.003,0.147,0.293,3.007,9.422
169003001,312.954,0.0,0.0,0.0,0.0,0.041,0.0,0.0,10.775,20.674
181001007,1134.886,0.0,0.0,0.0,0.0,0.003,0.0,0.0,11.456,20.748
194005097,210.739,46.691,8.399,0.0,85.583,68.129,8.399,8.399,0.0,0.0
153009003,12.368,0.0,0.411,0.0,0.0,11.957,0.411,0.411,10.849,13.799
153006074,2.652,0.0,0.0,0.0,0.0,2.652,0.0,0.0,11.613,13.65
153006076,2.622,0.0,0.005,0.0,0.0,2.617,0.005,0.005,11.548,13.764
194006177,4.245,0.0,0.029,0.0,0.0,0.0,0.029,0.029,0.486,0.56
162002001,192.487,1.767,0.442,0.0,45.995,141.18,0.442,0.442,0.0,13.608
194006179,1.557,0.0,0.011,0.0,0.0,0.0,0.011,0.011,0.415,0.637
192004003,824.675,332.45,220.551,103.897,37.852,124.207,20.0,164.935,0.0,0.0
167002037,61.839,61.839,0.0,0.0,0.0,0.0,0.0,0.0,1.856,13.371
141008008,13.522,0.0,0.0,0.0,8.226,4.259,0.0,0.0,0.187,6.497
196005013,2627.481,340.432,94.699,137.709,45.511,1167.436,20.0,232.409,0.0,0.0
196004031,943.308,230.646,61.77,0.0,10.522,30.738,20.0,61.77,0.0,0.0
153002071,0.433,0.0,0.0,0.164,0.0,0.0,0.043,0.087,13.311,13.831
191018042,0.312,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.527
191018041,0.571,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067
191018048,3.409,0.019,0.001,0.0,0.0,0.0,0.001,0.001,0.361,0.361
191018049,19.928,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.173
191018050,1.624,0.03,0.005,0.0,0.0,0.0,0.005,0.005,0.0,0.0
191018051,5.989,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186028003,5.842,0.0,0.0,0.0,0.0,4.886,0.0,0.0,1.76,9.467
186028002,45.398,2.356,2.981,0.0,0.0,16.264,2.981,2.981,1.815,9.524
186028001,0.482,0.364,0.0,0.0,0.0,0.051,0.0,0.0,2.002,9.68
186028004,2.403,0.0,0.0,0.0,0.0,1.885,0.0,0.0,1.758,9.476
186028011,5.489,0.0,3.173,0.0,0.0,2.261,0.549,1.098,2.083,9.76
186028006,2.074,0.0,0.055,0.0,0.0,1.79,0.055,0.055,1.759,9.476
186028007,2.773,0.0,1.425,0.0,0.0,0.901,0.277,0.555,1.776,9.487
